data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-10-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,372,54,426,9512,9938,-144,381,840138,34049,,,884125,15071363,5472477,,1,,,819289,64836,10764019,4307344,ITC,ITC4
2021-10-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,365,58,423,9428,9851,-87,361,840585,34050,,,884486,15137746,5485125,,4,,,819571,64915,10783691,4354055,ITC,ITC4
2021-10-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,359,57,416,9583,9999,148,328,840761,34054,,,884814,15194153,5497059,,2,,,819840,64974,10797740,4396413,ITC,ITC4
2021-10-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,347,56,403,9606,10009,10,106,840851,34060,,,884920,15209848,5500190,,2,,,819918,65002,10803998,4405850,ITC,ITC4
2021-10-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,358,59,417,9326,9743,-266,288,841398,34067,,,885208,15271052,5511299,,4,,,820095,65113,10823439,4447613,ITC,ITC4
2021-10-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,351,63,414,8973,9387,-356,449,842201,34069,,,885657,15325626,5521495,,5,,,820484,65173,10846631,4478995,ITC,ITC4
2021-10-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,349,63,412,8781,9193,-194,295,842684,34075,,,885952,15381478,5530760,,3,,,820720,65232,10866391,4515087,ITC,ITC4
2021-10-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,334,60,394,8557,8951,-242,293,843216,34078,,,886245,15431260,5539364,,0,,,820957,65288,10885186,4546074,ITC,ITC4
2021-10-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,339,57,396,8578,8974,23,284,843472,34083,,,886529,15496373,5550543,,1,,,821180,65349,10903864,4592509,ITC,ITC4
2021-10-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,333,54,387,8644,9031,57,278,843691,34085,,,886807,15553091,5561765,,2,,,821387,65420,10916923,4636168,ITC,ITC4
2021-10-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,325,55,380,8663,9043,12,87,843761,34090,,,886894,15568357,5564642,,2,,,821446,65448,10922946,4645411,ITC,ITC4
2021-10-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,333,56,389,8537,8926,-117,306,844181,34093,,,887200,15630096,5574773,,3,,,821632,65568,10942253,4687843,ITC,ITC4
2021-10-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,315,59,374,8085,8459,-467,307,844950,34098,,,887507,15683332,5584048,,5,,,821863,65644,10963827,4719505,ITC,ITC4
2021-10-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,300,54,354,7878,8232,-227,273,845440,34108,,,887780,15749756,5595899,,2,,,822064,65716,10983316,4766440,ITC,ITC4
2021-10-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,297,56,353,7757,8110,-122,288,845846,34112,,,888068,15855225,5623168,,4,,,822253,65815,11003299,4851926,ITC,ITC4
2021-10-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,287,55,342,7910,8252,142,432,846136,34112,,,888500,15961436,5647579,,0,,,822581,65919,11026292,4935144,ITC,ITC4
2021-10-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,289,52,341,8003,8344,92,297,846339,34114,,,888797,16050304,5661956,,0,,,822794,66003,11039482,5010822,ITC,ITC4
2021-10-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,288,52,340,8009,8349,5,112,846441,34119,,,888909,16083273,5667163,,1,,,822869,66040,11045537,5037736,ITC,ITC4
2021-10-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,283,53,336,8151,8487,138,412,846708,34126,,,889321,16229291,5686608,,3,,,823088,66233,11065567,5163724,ITC,ITC4
2021-10-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,280,55,335,7957,8292,-195,457,847356,34130,,,889778,16329603,5701304,,4,,,823473,66305,11088503,5241100,ITC,ITC4
2021-10-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,276,53,329,7987,8316,24,383,847714,34131,,,890161,16457563,5712759,,1,,,823767,66394,11109192,5348371,ITC,ITC4
2021-10-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,274,51,325,7850,8175,-141,381,848232,34135,,,890542,16555216,5723535,,2,,,824063,66479,11128409,5426807,ITC,ITC4
2021-10-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,281,49,330,7953,8283,108,390,848512,34137,,,890932,16658440,5734883,,4,,,824327,66605,11147167,5511273,ITC,ITC4
2021-10-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,276,48,324,8151,8475,192,393,848709,34141,,,891325,16752923,5745858,,0,,,824637,66688,11161473,5591450,ITC,ITC4
2021-10-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,280,48,328,8164,8492,17,119,848810,34142,,,891444,16785752,5749331,,2,,,824721,66723,11167702,5618050,ITC,ITC4
2021-10-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,301,49,350,8381,8731,239,498,849066,34145,,,891942,16935998,5761949,,3,,,825046,66896,11188894,5747104,ITC,ITC4
2021-10-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,312,48,360,8417,8777,46,513,849533,34145,,,892455,17032375,5773133,,2,,,825444,67011,11212176,5820199,ITC,ITC4
2021-10-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,300,45,345,8558,8903,126,570,849974,34148,,,893025,17162108,5783327,,1,,,825880,67145,11234476,5927632,ITC,ITC4
2021-10-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,297,46,343,8722,9065,162,510,850318,34152,,,893535,17259646,5793740,,1,,,826297,67238,11258091,6001555,ITC,ITC4
2021-10-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,302,44,346,8972,9318,253,574,850636,34155,,,894109,17358521,5804241,,3,,,826705,67404,11276326,6082195,ITC,ITC4
2021-10-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,294,45,339,9281,9620,302,474,850804,34159,,,894583,17445101,5815612,,1,,,827045,67538,11287597,6157504,ITC,ITC4
2021-11-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,288,45,333,9351,9684,64,186,850923,34162,,,894769,17474420,5819595,,3,,,827159,67610,11293748,6180672,ITC,ITC4
2021-11-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,293,48,341,9517,9858,174,213,850962,34162,,,894982,17517039,5825284,,4,,,827297,67685,11302165,6214874,ITC,ITC4
2021-11-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,317,49,366,9676,10042,184,682,851450,34172,,,895664,17660262,5836052,,3,,,827678,67986,11324774,6335488,ITC,ITC4
2021-11-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,330,49,379,9874,10253,211,745,851969,34187,,,896409,17766028,5847440,,3,,,828227,68182,11350266,6415762,ITC,ITC4
2021-11-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,336,48,384,10172,10556,303,840,852499,34194,,,897249,17880354,5857032,,3,,,828846,68403,11373132,6507222,ITC,ITC4
2021-11-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,332,47,379,10644,11023,467,823,852851,34198,,,898072,17976799,5868649,,3,,,829402,68670,11394583,6582216,ITC,ITC4
2021-11-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,338,47,385,11107,11492,469,715,853094,34201,,,898787,18073450,5878896,,1,,,829889,68898,11409928,6663522,ITC,ITC4
2021-11-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,348,46,394,11327,11721,229,294,853159,34201,,,899081,18108231,5882614,,4,,,830099,68982,11416719,6691512,ITC,ITC4
2021-11-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,379,47,426,11738,12164,443,849,853561,34205,,,899930,18252514,5895019,,6,,,830603,69327,11439684,6812830,ITC,ITC4
2021-11-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,402,42,444,12157,12601,437,1073,854192,34210,,,901003,18350475,5906279,,0,,,831353,69650,11465168,6885307,ITC,ITC4
2021-11-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,409,45,454,12581,13035,434,1066,854818,34216,,,902069,18481284,5917341,,3,,,832136,69933,11491450,6989834,ITC,ITC4
2021-11-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,434,49,483,13078,13561,526,1103,855389,34222,,,903172,18580293,5928876,,6,,,832884,70288,11515262,7065031,ITC,ITC4
2021-11-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,430,51,481,13891,14372,811,1237,855802,34235,,,904409,18687678,5941546,,4,,,833744,70665,11537607,7150071,ITC,ITC4
2021-11-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,441,50,491,14681,15172,800,1020,856017,34240,,,905429,18786816,5953188,,1,,,834384,71045,11554936,7231880,ITC,ITC4
2021-11-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,460,50,510,15041,15551,379,506,856141,34243,,,905935,18823622,5957618,,2,,,834750,71185,11563217,7260405,ITC,ITC4
2021-11-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,524,51,575,16294,16869,1318,1409,856227,34248,,,907344,18972628,5971143,,3,,,835546,71798,11589149,7383479,ITC,ITC4
2021-11-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,556,53,609,16921,17530,661,1858,857411,34261,,,909202,19079323,5984807,,4,,,836822,72380,11619307,7460016,ITC,ITC4
2021-11-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,584,56,640,17845,18485,955,1705,858153,34269,,,910907,19214403,5997779,,8,,,838043,72864,11647306,7567097,ITC,ITC4
2021-11-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,623,57,680,18779,19459,974,1735,858910,34273,,,912642,19319460,6010699,,3,,,839199,73443,11673092,7646368,ITC,ITC4
2021-11-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,656,58,714,20144,20858,1399,1930,859436,34278,,,914572,19437739,6025302,,7,,,840556,74016,11700122,7737617,ITC,ITC4
2021-11-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,666,61,727,21237,21964,1106,1431,859759,34280,,,916003,19544294,6038260,,8,,,841452,74551,11719630,7824664,ITC,ITC4
2021-11-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,686,65,751,21772,22523,559,662,859851,34291,,,916665,19585585,6043652,,5,,,841877,74788,11729149,7856436,ITC,ITC4
2021-11-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,736,67,803,22051,22854,331,1668,861181,34298,,,918333,19739094,6058419,,7,,,842727,75606,11754952,7984142,ITC,ITC4
2021-11-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,729,72,801,23163,23964,1110,2207,862265,34311,,,920540,19853014,6073278,,7,,,844236,76304,11788778,8064236,ITC,ITC4
2021-11-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,740,74,814,24603,25417,1453,2302,863102,34323,,,922842,19996555,6087486,,4,,,845790,77052,11820447,8176108,ITC,ITC4
2021-11-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,767,81,848,25779,26627,1210,2209,864094,34330,,,925051,20111591,6101615,,10,,,847295,77756,11850470,8261121,ITC,ITC4
2021-11-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,774,90,864,26880,27744,1117,1926,864889,34344,,,926977,20238099,6109476,,13,,,849195,77782,11885111,8352988,ITC,ITC4
2021-11-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,789,91,880,28780,29660,1916,2493,865461,34349,,,929470,20351506,6131367,,6,,,850795,78675,11902582,8448924,ITC,ITC4
2021-11-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,817,99,916,29484,30400,740,851,865564,34357,,,930321,20395553,6136834,,9,,,851237,79084,11912869,8482684,ITC,ITC4
2021-11-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,848,103,951,30383,31334,934,2223,866838,34372,,,932544,20559513,6153020,,10,,,851936,80608,11941571,8617942,ITC,ITC4
2021-12-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,887,108,995,31226,32221,887,2503,868430,34396,,,935047,20680276,6168177,,8,,,853643,81404,11977489,8702787,ITC,ITC4
2021-12-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,893,111,1004,33673,34677,2456,2620,868577,34413,,,937667,20827510,6182992,,6,,,855382,82285,12011039,8816471,ITC,ITC4
2021-12-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,912,114,1026,34358,35384,707,2809,870664,34428,,,940476,20952470,6199148,,5,,,857315,83161,12043398,8909072,ITC,ITC4
2021-12-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,924,121,1045,35949,36994,1610,2990,872025,34447,,,943466,21089472,6216514,,12,,,860305,83161,12075697,9013775,ITC,ITC4
2021-12-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,955,124,1079,37769,38848,1854,2628,872791,34455,,,946094,21210935,6231147,,7,,,860965,85129,12099365,9111570,ITC,ITC4
2021-12-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,986,125,1111,38510,39621,773,1005,873008,34470,,,947099,21254972,6236495,,3,,,861679,85420,12110673,9144299,ITC,ITC4
2021-12-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1041,134,1175,38951,40126,505,2783,875277,34479,,,949882,21397441,6252006,,16,,,862962,86920,12136839,9260602,ITC,ITC4
2021-12-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1066,136,1202,41151,42353,2227,3373,876398,34504,,,953255,21509933,6267164,,10,,,865045,88210,12168237,9341696,ITC,ITC4
2021-12-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1084,136,1220,41858,43078,725,1486,877139,34524,,,954741,21560055,6272893,,8,,,866112,88629,12183087,9376968,ITC,ITC4
2021-12-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1124,139,1263,42851,44114,1036,3474,879556,34545,,,958215,21721241,6288934,,11,,,867876,90339,12212312,9508929,ITC,ITC4
2021-12-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1132,140,1272,45678,46950,2836,4024,880723,34566,,,962239,21834159,6306302,,12,,,870449,91790,12247212,9586947,ITC,ITC4
2021-12-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1108,143,1251,48010,49261,2311,3278,881680,34576,,,965517,21943290,6321048,,6,,,872313,93204,12270803,9672487,ITC,ITC4
2021-12-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1135,143,1278,48889,50167,906,1339,882090,34599,,,966856,21991705,6326874,,10,,,873172,93684,12282949,9708756,ITC,ITC4
2021-12-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1185,146,1331,49390,50721,554,3830,885346,34619,,,970686,22164167,6345544,,10,,,874745,95941,12312868,9851299,ITC,ITC4
2021-12-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1189,145,1334,51301,52635,1914,4765,888168,34648,,,975451,22298928,6365329,,6,,,877441,98010,12352134,9946794,ITC,ITC4
2021-12-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1185,146,1331,54597,55928,3293,5304,890159,34668,,,980755,22461656,6385698,,9,,,880721,100034,12390037,10071619,ITC,ITC4
2021-12-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1193,147,1340,57573,58913,2985,5590,892738,34694,,,986345,22607901,6407383,,10,,,883911,102434,12428833,10179068,ITC,ITC4
2021-12-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1223,154,1377,61740,63117,4204,6119,894629,34718,,,992464,22757576,6432037,,13,,,887122,105342,12467050,10290526,ITC,ITC4
2021-12-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1225,160,1385,66283,67668,4551,5397,895457,34736,,,997861,22890535,6453628,,14,,,889874,107987,12498122,10392413,ITC,ITC4
2021-12-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1257,163,1420,68404,69824,2156,2576,895837,34776,,,1000437,22947503,6461836,,9,,,891279,109158,12512664,10434839,ITC,ITC4
2021-12-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1307,161,1468,73048,74516,4692,8292,899420,34793,,,1008729,23150817,6488901,,8,,,894170,114559,12547633,10603184,ITC,ITC4
2021-12-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1352,164,1516,80314,81830,7314,10569,902654,34814,,,1019298,23333244,6519966,,6,,,898844,120454,12595193,10738051,ITC,ITC4
2021-12-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1408,162,1570,92963,94533,12703,12913,902819,34859,,,1032211,23539091,6553852,,13,,,904581,127630,12642320,10896771,ITC,ITC4
2021-12-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1400,168,1568,101383,102951,8418,16044,910417,34887,,,1048255,23747379,6594741,,16,,,911596,136659,12693177,11054202,ITC,ITC4
2021-12-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1401,178,1579,115102,116681,13730,17332,914011,34925,,,1065617,23967663,6637588,,23,,,919205,146412,12747769,11219894,ITC,ITC4
2021-12-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1439,180,1619,118368,119987,3306,4581,915271,34940,,,1070198,24002302,6643739,,14,,,922683,147515,12769240,11233062,ITC,ITC4
2021-12-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1539,187,1726,122154,123880,3893,5065,916431,34952,,,1075263,24046523,6651371,,14,,,925005,150258,12783197,11263326,ITC,ITC4
2021-12-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1698,193,1891,148300,150191,26311,28795,918887,34980,,,1104058,24271080,6690646,,14,,,931995,172063,12825164,11445916,ITC,ITC4
2021-12-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1831,191,2022,176635,178657,28466,32696,923089,35008,,,1136754,24480765,6733019,,4,,,942652,194102,12880683,11600082,ITC,ITC4
2021-12-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1831,204,2035,213119,215154,36497,39152,925708,35044,,,1175906,24709824,6778286,,27,,,957052,218854,12943340,11766484,ITC,ITC4
2021-12-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1859,221,2080,250300,252380,37226,41458,929903,35081,,,1217364,24938879,6824465,,23,,,971903,245461,13007625,11931254,ITC,ITC4
2022-01-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1945,222,2167,282730,284897,32517,37270,934642,35095,,,1254634,25139075,6861289,,25,,,985733,268901,13064951,12074124,ITC,ITC4
2022-01-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2052,216,2268,289825,292093,7196,10425,937826,35140,,,1265059,25183247,6868839,,15,,,993570,271489,13094013,12089234,ITC,ITC4
2022-01-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2147,219,2366,301496,303862,11769,13421,939459,35159,,,1278480,25250696,6880868,,18,,,999907,278573,13119014,12131682,ITC,ITC4
2022-01-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2312,234,2546,341416,343962,40100,50104,949429,35193,,,1328584,25489686,6921897,,24,,,1009618,318966,13166083,12323603,ITC,ITC4
2022-01-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2420,226,2646,388799,391445,47483,51587,953486,35240,,,1380171,25704386,6963167,,8,,,1026497,353674,13232726,12471660,ITC,ITC4
2022-01-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2519,229,2748,428821,431569,40124,52693,966009,35286,,,1432864,25934786,7003398,,25,,,1044951,387913,13304002,12630784,ITC,ITC4
2022-01-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2624,234,2858,441697,444555,12986,18667,971631,35345,,,1451531,26009712,7014985,,16,,,1056503,395028,13346545,12663167,ITC,ITC4
2022-01-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2607,237,2844,473148,475992,31437,48808,988982,35365,,,1500339,26245988,7052712,,12,,,1067274,433065,13402284,12843704,ITC,ITC4
2022-01-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2887,244,3131,505997,509128,33136,36858,992666,35403,,,1537197,26437009,7082512,,27,,,1079769,457428,13458243,12978766,ITC,ITC4
2022-01-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2999,246,3245,515967,519212,10084,17581,1000102,35464,,,1554778,26523376,7094127,,8,,,1089237,465541,13496188,13027188,ITC,ITC4
2022-01-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3202,256,3458,540123,543581,24369,45555,1021233,35519,,,1600333,26788598,7129634,,29,,,1099206,501127,13550248,13238350,ITC,ITC4
2022-01-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3317,253,3570,546926,550496,6915,41050,1055277,35610,,,1641383,27011765,7163689,,15,,,1113600,527783,13621985,13389780,ITC,ITC4
2022-01-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3452,257,3709,574548,578257,27761,39683,1067147,35662,,,1681066,27249089,7196405,,21,,,1127963,553103,13690844,13558245,ITC,ITC4
2022-01-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3469,262,3731,551973,555704,-22553,33856,1123441,35777,,,1714922,27463252,7226692,,14,,,1139787,575135,13751382,13711870,ITC,ITC4
2022-01-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3503,258,3761,543052,546813,-8891,33249,1165504,35854,,,1748171,27692993,7257071,,22,,,1150640,597531,13812853,13880140,ITC,ITC4
2022-01-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3566,268,3834,554617,558451,11638,26773,1180582,35911,,,1774944,27879570,7281804,,20,,,1158607,616337,13857213,14022357,ITC,ITC4
2022-01-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3649,267,3916,541537,545453,-12998,9883,1203382,35992,,,1784827,27948303,7290339,,10,,,1162061,622766,13877798,14070505,ITC,ITC4
2022-01-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3704,267,3971,490685,494656,-50797,37823,1291938,36056,,,1822650,28267426,7321730,,15,,,1168700,653950,13921874,14345552,ITC,ITC4
2022-01-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3678,265,3943,495450,499393,4737,37233,1324364,36126,,,1859883,28494930,7353580,,21,,,1180991,678892,13983247,14511683,ITC,ITC4
2022-01-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3719,271,3990,514817,518807,19414,33676,1338495,36257,,,1893559,28648073,7378045,,14,,,1192356,701203,14034284,14613789,ITC,ITC4
2022-01-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3503,276,3779,503173,506952,-11855,32677,1382906,36378,,,1926236,28850371,7404100,,17,,,1203896,722340,14081100,14769271,ITC,ITC4
2022-01-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3461,274,3735,479813,483548,-23404,31164,1437392,36460,,,1957400,29064470,7431236,,9,,,1214530,742870,14136085,14928385,ITC,ITC4
2022-01-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3396,267,3663,461552,465215,-18333,21700,1477358,36527,,,1979100,29227148,7451571,,14,,,1220204,758896,14164714,15062434,ITC,ITC4
2022-01-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3416,265,3681,447489,451170,-14045,8844,1500160,36614,,,1987944,29297990,7459453,,13,,,1223615,764329,14182932,15115058,ITC,ITC4
2022-01-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3411,264,3675,422020,425695,-25475,28372,1553937,36684,,,2016316,29551187,7486328,,18,,,1228828,787488,14232263,15318924,ITC,ITC4
2022-01-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3405,259,3664,439839,443503,17808,27808,1563863,36758,,,2044124,29759226,7510500,,10,,,1237801,806323,14282835,15476391,ITC,ITC4
2022-01-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3264,254,3518,416161,419679,-23824,25098,1612662,36881,,,2069222,29939060,7530586,,14,,,1246396,822826,14324092,15614968,ITC,ITC4
2022-01-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3164,252,3416,403327,406743,-12936,21329,1646850,36958,,,2090551,30114930,7549304,,11,,,1253829,836722,14364448,15750482,ITC,ITC4
2022-01-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3072,254,3326,398766,402092,-4651,18555,1669968,37046,,,2109106,30282144,7566983,,14,,,1259484,849622,14400176,15881968,ITC,ITC4
2022-01-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3004,254,3258,384032,387290,-14802,14558,1699266,37108,,,2123664,30429482,7583289,,5,,,1263534,860130,14426604,16002878,ITC,ITC4
2022-01-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3016,251,3267,368874,372141,-15149,5417,1719756,37184,,,2129081,30489791,7589397,,12,,,1265351,863730,14439805,16049986,ITC,ITC4
2022-02-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3044,235,3279,341553,344832,-27309,19389,1766397,37241,,,2148470,30721009,7611358,,11,,,1269170,879300,14476572,16244437,ITC,ITC4
2022-02-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2970,229,3199,344361,347560,2728,16098,1779717,37291,,,2164568,30878978,7627923,,7,,,1274557,890011,14516602,16362376,ITC,ITC4
2022-02-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2899,218,3117,317225,320342,-27218,14989,1821799,37416,,,2179557,31024850,7641302,,6,,,1280369,899188,14548833,16476017,ITC,ITC4
2022-02-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2814,216,3030,302131,305161,-15181,11340,1848243,37493,,,2190897,31158633,7653388,,8,,,1283817,907080,14577035,16581598,ITC,ITC4
2022-02-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2656,214,2870,288281,291151,-14010,11136,1873313,37569,,,2202033,31287700,7664867,,8,,,1287372,914661,14606538,16681162,ITC,ITC4
2022-02-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2582,213,2795,272791,275586,-15565,8370,1897174,37643,,,2210403,31394256,7674506,,5,,,1289622,920781,14628334,16765922,ITC,ITC4
2022-02-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2558,207,2765,251608,254373,-21213,3116,1921433,37713,,,2213519,31439021,7678309,,7,,,1290571,922948,14638156,16800865,ITC,ITC4
2022-02-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2519,197,2716,236053,238769,-15604,12194,1949181,37763,,,2225713,31598820,7691710,,7,,,1292930,932783,14668211,16930609,ITC,ITC4
2022-02-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2393,192,2585,233381,235966,-2803,9374,1961329,37792,,,2235087,31704013,7701216,,10,,,1295991,939096,14697682,17006331,ITC,ITC4
